lgcode,pref,city,domain,spf,spf_policy,dmarc,dmarc_policy,mx,mx_spf,mx_spf_policy,mx_dmarc,mx_dmarc_policy
422045,長崎県,諫早市,city.isahaya.nagasaki.jp,True,relax,False,,sc42-mail01.sbt-isc.jp,False,,False,
422053,長崎県,大村市,city.omura.nagasaki.jp,True,relax,False,,sc42-mail01.sbt-isc.jp,False,,False,
422070,長崎県,平戸市,city.hirado.nagasaki.jp,False,,False,,mail.city.hirado.nagasaki.jp,False,,False,
422088,長崎県,松浦市,city-matsuura.jp,True,relax,False,,,,,,
422096,長崎県,対馬市,city.tsushima.nagasaki.jp,False,,False,,mx01.city.tsushima.nagasaki.jp,False,,False,
422096,長崎県,対馬市,city.tsushima.nagasaki.jp,False,,False,,appleid.city.tsushima.nagasaki.jp,False,,False,
422100,長崎県,壱岐市,city.iki.nagasaki.jp,True,relax,False,,sc42-mail01.sbt-isc.jp,False,,False,
422118,長崎県,五島市,city.goto.nagasaki.jp,True,relax,False,,sc42-mail01.sbt-isc.jp,False,,False,
422126,長崎県,西海市,city.saikai.nagasaki.jp,False,,False,,,,,,
422134,長崎県,雲仙市,city.unzen.nagasaki.jp,False,,False,,,,,,
422142,長崎県,南島原市,city.minamishimabara.lg.jp,True,relax,False,,sc42-mail01.sbt-isc.jp,False,,False,
423076,長崎県,長与町,webtown.nagayo.jp,False,,False,,,,,,
423084,長崎県,時津町,town.togitsu.nagasaki.jp,True,relax,False,,sc42-mail01.sbt-isc.jp,False,,False,
423084,長崎県,時津町,town.togitsu.nagasaki.jp,True,relax,False,,ns.lancard.com,False,,False,
423211,長崎県,東彼杵町,sonogi.jp,True,strict,False,,mx.sonogi.jp,False,,False,
423220,長崎県,川棚町,kawatana.jp,True,strict,False,,mx.kawatana.jp,False,,False,
423238,長崎県,波佐見町,town.hasami.lg.jp,True,relax,False,,sc42-mail01.sbt-isc.jp,False,,False,
423831,長崎県,小値賀町,ojika.net,False,,False,,ojikamail.ojika.net,False,,False,
423912,長崎県,佐々町,sazacho-nagasaki.jp,True,relax,False,,mail-fwd.wh2.ocn.ne.jp,False,,False,
424111,長崎県,新上五島町,official.shinkamigoto.net,False,,False,,,,,,
431001,熊本県,熊本市,city.kumamoto.jp,False,,False,,ml.city.kumamoto.jp,False,,False,
431001,熊本県,熊本市,city.kumamoto.jp,False,,False,,ml2.city.kumamoto.jp,False,,False,
432024,熊本県,八代市,city.yatsushiro.lg.jp,True,relax,False,,mail03.ksc.kumamoto.jp,False,,False,
432032,熊本県,人吉市,city.hitoyoshi.lg.jp,False,,False,,,,,,
432041,熊本県,荒尾市,city.arao.lg.jp,True,relax,False,,mail05.ksc.kumamoto.jp,False,,False,
432059,熊本県,水俣市,city.minamata.lg.jp,False,,False,,mail06.ksc.kumamoto.jp,False,,False,
432067,熊本県,玉名市,city.tamana.lg.jp,True,strict,False,,mail07.ksc.kumamoto.jp,False,,False,
432083,熊本県,山鹿市,city.yamaga.kumamoto.jp,True,strict,False,,mail09.ksc.kumamoto.jp,False,,False,
432105,熊本県,菊池市,city.kikuchi.lg.jp,True,relax,False,,mail10.ksc.kumamoto.jp,False,,False,
432113,熊本県,宇土市,city.uto.lg.jp,False,,False,,,,,,
432121,熊本県,上天草市,city.kamiamakusa.kumamoto.jp,True,strict,False,,mail12.ksc.kumamoto.jp,False,,False,
432130,熊本県,宇城市,city.uki.kumamoto.jp,True,relax,False,,mail13.ksc.kumamoto.jp,False,,False,
432148,熊本県,阿蘇市,city.aso.kumamoto.jp,True,strict,False,,pop.city.aso.kumamoto.jp,False,,False,
432156,熊本県,天草市,city.amakusa.kumamoto.jp,False,,False,,,,,,
432164,熊本県,合志市,city.koshi.lg.jp,True,relax,False,,cluster1a.us.messagelabs.com,False,,False,
432164,熊本県,合志市,city.koshi.lg.jp,True,relax,False,,cluster1.us.messagelabs.com,False,,False,
433489,熊本県,美里町,town.kumamoto-misato.lg.jp,True,relax,False,,,,,,
433641,熊本県,玉東町,town.gyokuto.kumamoto.jp,False,,False,,,,,,
433675,熊本県,南関町,town.nankan.lg.jp,True,relax,False,,mail19.ksc.kumamoto.jp,False,,False,
433683,熊本県,長洲町,town.nagasu.lg.jp,True,relax,False,,rdmail02.arcadia.co.jp,False,,False,
433683,熊本県,長洲町,town.nagasu.lg.jp,True,relax,False,,rdmail01.arcadia.co.jp,False,,False,
433683,熊本県,長洲町,town.nagasu.lg.jp,True,relax,False,,mail20.ksc.kumamoto.jp,False,,False,
433691,熊本県,和水町,town.nagomi.lg.jp,True,relax,False,,mail18.ksc.kumamoto.jp,False,,False,
434035,熊本県,大津町,town.ozu.kumamoto.jp,True,strict,False,,mail21.ksc.kumamoto.jp,False,,False,
434043,熊本県,菊陽町,town.kikuyo.lg.jp,True,relax,False,,mail22.ksc.kumamoto.jp,False,,False,
434230,熊本県,南小国町,town.minamioguni.lg.jp,True,strict,False,,mail23.ksc.kumamoto.jp,False,,False,
434248,熊本県,小国町,town.kumamoto-oguni.lg.jp,True,relax,False,,mail24.ksc.kumamoto.jp,False,,False,
434256,熊本県,産山村,ubuyama-v.jp,True,relax,False,,mail25.ksc.kumamoto.jp,False,,False,
434281,熊本県,高森町,town.takamori.kumamoto.jp,False,,False,,,,,,
434329,熊本県,西原村,vill.nishihara.kumamoto.jp,True,strict,False,,mail28.ksc.kumamoto.jp,False,,False,
434337,熊本県,南阿蘇村,vill.minamiaso.lg.jp,False,,False,,mail27.ksc.kumamoto.jp,False,,False,
434418,熊本県,御船町,town.mifune.kumamoto.jp,False,,False,,,,,,
434426,熊本県,嘉島町,town.kumamoto-kashima.lg.jp,False,,False,,,,,,
434434,熊本県,益城町,town.mashiki.lg.jp,True,relax,False,,mail31.ksc.kumamoto.jp,False,,False,
434442,熊本県,甲佐町,town.kosa.lg.jp,False,,False,,,,,,
434477,熊本県,山都町,town.kumamoto-yamato.lg.jp,True,relax,False,,mail33.ksc.kumamoto.jp,False,,False,
434680,熊本県,氷川町,town.hikawa.kumamoto.jp,False,,False,,,,,,
434825,熊本県,芦北町,ashikita-t.kumamoto-sgn.jp,False,,False,,,,,,
434841,熊本県,津奈木町,town.tsunagi.lg.jp,True,relax,False,,mail36.ksc.kumamoto.jp,False,,False,
435015,熊本県,錦町,nishiki-machi.com,False,,False,,mx1.extride.ad.jp,False,,False,
435015,熊本県,錦町,nishiki-machi.com,False,,False,,mx2.extride.ad.jp,False,,False,
435058,熊本県,多良木町,town.taragi.lg.jp,True,relax,False,,mail39.ksc.kumamoto.jp,False,,False,
435066,熊本県,湯前町,town.yunomae.lg.jp,False,,False,,,,,,
435074,熊本県,水上村,vill.mizukami.lg.jp,False,,False,,mail41.ksc.kumamoto.jp,False,,False,
435104,熊本県,相良村,vill.sagara.lg.jp,False,,False,,,,,,
435112,熊本県,五木村,vill.itsuki.lg.jp,False,,False,,,,,,
435121,熊本県,山江村,vill.yamae.lg.jp,False,,False,,,,,,
435139,熊本県,球磨村,kumamura.com,True,relax,False,,kumamura.com,True,relax,False,
435147,熊本県,あさぎり町,town.asagiri.lg.jp,False,,False,,,,,,
435317,熊本県,苓北町,reihoku-kumamoto.jp,True,relax,False,,reihoku-kumamoto.jp,True,relax,False,
442011,大分県,大分市,city.oita.oita.jp,True,relax,False,,sc-ms.oita-net.jp,False,,False,
442020,大分県,別府市,city.beppu.oita.jp,True,relax,False,,sc-ms.oita-net.jp,False,,False,
442038,大分県,中津市,city-nakatsu.jp,True,relax,False,,sc-ms.oita-net.jp,False,,False,
442046,大分県,日田市,city.hita.oita.jp,True,relax,False,,sc-ms.oita-net.jp,False,,False,
442054,大分県,佐伯市,city.saiki.oita.jp,False,,False,,dns.city.saiki.oita.jp,False,,False,
442062,大分県,臼杵市,city.usuki.oita.jp,True,relax,False,,sc-ms.oita-net.jp,False,,False,
442071,大分県,津久見市,city.tsukumi.oita.jp,False,,False,,,,,,
442089,大分県,竹田市,city.taketa.oita.jp,True,relax,False,,sc-ms.oita-net.jp,False,,False,
442097,大分県,豊後高田市,city.bungotakada.oita.jp,True,relax,False,,sc-ms.oita-net.jp,False,,False,
442101,大分県,杵築市,city.kitsuki.lg.jp,False,,False,,sc-ms.oita-net.jp,False,,False,
442119,大分県,宇佐市,city.usa.oita.jp,False,,False,,,,,,
442127,大分県,豊後大野市,bungo-ohno.jp,True,relax,False,,sc-ms.oita-net.jp,False,,False,
442135,大分県,由布市,city.yufu.oita.jp,False,,False,,sc-ms.oita-net.jp,False,,False,
442143,大分県,国東市,city.kunisaki.oita.jp,False,,False,,,,,,
443221,大分県,姫島村,himeshima.jp,False,,False,,mg.cybermail.jp,False,,False,
443417,大分県,日出町,town.hiji.lg.jp,True,strict,False,,sc-ms.oita-net.jp,False,,False,
444618,大分県,九重町,town.kokonoe.oita.jp,False,,False,,,,,,
444626,大分県,玖珠町,town.kusu.oita.jp,True,strict,False,,sc-ms.oita-net.jp,False,,False,
452017,宮崎県,宮崎市,city.miyazaki.miyazaki.jp,True,relax,False,,msc2-osk-ml.miyazakisc.miyazaki.jp,False,,False,
452025,宮崎県,都城市,city.miyakonojo.miyazaki.jp,True,relax,False,,msc2-osk-ml.miyazakisc.miyazaki.jp,False,,False,
452033,宮崎県,延岡市,city.nobeoka.miyazaki.jp,True,relax,False,,msc2-osk-ml.miyazakisc.miyazaki.jp,False,,False,
452041,宮崎県,日南市,city.nichinan.lg.jp,True,relax,False,,msc2-osk-ml.miyazakisc.miyazaki.jp,False,,False,
452050,宮崎県,小林市,city.kobayashi.lg.jp,True,relax,False,,msc2-osk-ml.miyazakisc.miyazaki.jp,False,,False,
452068,宮崎県,日向市,hyugacity.jp,True,relax,False,,msc2-osk-ml.miyazakisc.miyazaki.jp,False,,False,
452076,宮崎県,串間市,city.kushima.lg.jp,True,strict,False,,msc2-osk-ml.miyazakisc.miyazaki.jp,False,,False,
452084,宮崎県,西都市,city.saito.lg.jp,True,relax,False,,msc2-osk-ml.miyazakisc.miyazaki.jp,False,,False,
452092,宮崎県,えびの市,city.ebino.lg.jp,True,relax,False,,msc2-osk-ml.miyazakisc.miyazaki.jp,False,,False,
453412,宮崎県,三股町,town.mimata.lg.jp,True,relax,False,,msc2-osk-ml.miyazakisc.miyazaki.jp,False,,False,
453617,宮崎県,高原町,town.takaharu.lg.jp,True,strict,False,,msc2-osk-ml.miyazakisc.miyazaki.jp,False,,False,
453820,宮崎県,国富町,town.kunitomi.miyazaki.jp,True,strict,False,,msc2-osk-ml.miyazakisc.miyazaki.jp,False,,False,
453838,宮崎県,綾町,town.aya.miyazaki.jp,True,relax,False,,msc2-osk-ml.miyazakisc.miyazaki.jp,False,,False,
454010,宮崎県,高鍋町,town.takanabe.lg.jp,True,relax,False,,msc2-osk-ml.miyazakisc.miyazaki.jp,False,,False,
454028,宮崎県,新富町,town.shintomi.lg.jp,True,relax,False,,msc2-osk-ml.miyazakisc.miyazaki.jp,False,,False,
454036,宮崎県,西米良村,vill.nishimera.lg.jp,True,relax,False,,msc2-osk-ml.miyazakisc.miyazaki.jp,False,,False,
454044,宮崎県,木城町,town.kijo.lg.jp,True,relax,False,,msc2-osk-ml.miyazakisc.miyazaki.jp,False,,False,
454052,宮崎県,川南町,town.kawaminami.miyazaki.jp,True,relax,False,,msc2-osk-ml.miyazakisc.miyazaki.jp,False,,False,
454061,宮崎県,都農町,town.tsuno.lg.jp,True,relax,False,,msc2-osk-ml.miyazakisc.miyazaki.jp,False,,False,
454214,宮崎県,門川町,town.kadogawa.lg.jp,True,strict,False,,msc2-osk-ml.miyazakisc.miyazaki.jp,False,,False,
454290,宮崎県,諸塚村,vill.morotsuka.miyazaki.jp,False,,False,,mail.vill.morotsuka.miyazaki.jp,False,,False,
454303,宮崎県,椎葉村,vill.shiiba.miyazaki.jp,True,relax,False,,msc2-osk-ml.miyazakisc.miyazaki.jp,False,,False,
454311,宮崎県,美郷町,town.miyazaki-misato.lg.jp,True,relax,False,,msc2-osk-ml.miyazakisc.miyazaki.jp,False,,False,
454419,宮崎県,高千穂町,town-takachiho.jp,True,relax,False,,msc2-osk-ml.miyazakisc.miyazaki.jp,False,,False,
454427,宮崎県,日之影町,town.hinokage.lg.jp,True,strict,False,,msc2-osk-ml.miyazakisc.miyazaki.jp,False,,False,
454435,宮崎県,五ヶ瀬町,town.gokase.miyazaki.jp,True,relax,False,,msc2-osk-ml.miyazakisc.miyazaki.jp,False,,False,
462012,鹿児島県,鹿児島市,city.kagoshima.lg.jp,True,relax,False,,mx.city.kagoshima.lg.jp,False,,False,
462039,鹿児島県,鹿屋市,city.kanoya.lg.jp,True,relax,False,,mx.city.kanoya.lg.jp,False,,False,
462047,鹿児島県,枕崎市,city.makurazaki.lg.jp,True,relax,False,,mx.city.makurazaki.lg.jp,False,,False,
462063,鹿児島県,阿久根市,city.akune.kagoshima.jp,True,relax,False,,mx.city.akune.kagoshima.jp,False,,False,
462080,鹿児島県,出水市,city.kagoshima-izumi.lg.jp,True,relax,False,,mx.city.kagoshima-izumi.lg.jp,False,,False,
462101,鹿児島県,指宿市,city.ibusuki.lg.jp,False,,False,,,,,,
462136,鹿児島県,西之表市,city.nishinoomote.lg.jp,True,relax,False,,mx.city.nishinoomote.lg.jp,False,,False,
462144,鹿児島県,垂水市,city.tarumizu.lg.jp,True,relax,False,,mx.city.tarumizu.lg.jp,False,,False,
462152,鹿児島県,薩摩川内市,city.satsumasendai.lg.jp,True,strict,False,,city-satsumasendai-lg-jp.mail.protection.outlook.com,False,,False,
462161,鹿児島県,日置市,city.hioki.kagoshima.jp,True,relax,False,,mx.city.hioki.kagoshima.jp,False,,False,
462179,鹿児島県,曽於市,city.soo.kagoshima.jp,True,relax,False,,mx.city.soo.kagoshima.jp,False,,False,
462187,鹿児島県,霧島市,city-kirishima.jp,True,relax,False,,mx.city-kirishima.jp,False,,False,
462195,鹿児島県,いちき串木野市,city.ichikikushikino.lg.jp,True,relax,False,,mx.city.ichikikushikino.lg.jp,False,,False,
462209,鹿児島県,南さつま市,city.minamisatsuma.lg.jp,True,relax,False,,mx.city.minamisatsuma.lg.jp,False,,False,
462217,鹿児島県,志布志市,city.shibushi.lg.jp,True,strict,False,,mx.city.shibushi.lg.jp,False,,False,
462225,鹿児島県,奄美市,city.amami.lg.jp,True,relax,False,,mx.city.amami.lg.jp,False,,False,
462233,鹿児島県,南九州市,city.minamikyushu.lg.jp,True,relax,False,,mx.city.minamikyushu.lg.jp,False,,False,
462241,鹿児島県,伊佐市,city.isa.kagoshima.jp,False,,False,,,,,,
462250,鹿児島県,姶良市,city.aira.lg.jp,True,relax,False,,mx.city.aira.lg.jp,False,,False,
463035,鹿児島県,三島村,mishimamura.com,True,strict,False,,mx.mishimamura.com,False,,False,
463043,鹿児島県,十島村,tokara.jp,True,newtral,False,,mx.tokara.jp,False,,False,
463922,鹿児島県,さつま町,satsuma-net.jp,True,relax,False,,mx.satsuma-net.jp,False,,False,
464040,鹿児島県,長島町,town.nagashima.lg.jp,True,relax,False,,mx.town.nagashima.lg.jp,False,,False,
464520,鹿児島県,湧水町,town.yusui.kagoshima.jp,True,relax,False,,mx.town.yusui.kagoshima.jp,False,,False,
464686,鹿児島県,大崎町,town.kagoshima-osaki.lg.jp,True,relax,False,,mx.town.kagoshima-osaki.lg.jp,False,,False,
464821,鹿児島県,東串良町,higashikushira.com,True,relax,False,,mx.higashikushira.com,False,,False,
464902,鹿児島県,錦江町,town.kinko.lg.jp,True,relax,False,,mx.town.kinko.lg.jp,False,,False,
464911,鹿児島県,南大隅町,town.minamiosumi.lg.jp,True,relax,False,,mx.town.minamiosumi.lg.jp,False,,False,
464929,鹿児島県,肝付町,kimotsuki-town.jp,True,relax,False,,mx.kimotsuki-town.jp,False,,False,
465011,鹿児島県,中種子町,town.nakatane.kagoshima.jp,True,relax,False,,mx.town.nakatane.kagoshima.jp,False,,False,
465020,鹿児島県,南種子町,town.minamitane.kagoshima.jp,True,newtral,False,,mx.synapse.ne.jp,False,,False,
465054,鹿児島県,屋久島町,town.yakushima.kagoshima.jp,False,,False,,mx.town.yakushima.kagoshima.jp,False,,False,
465232,鹿児島県,大和村,vill.yamato.lg.jp,True,relax,False,,mx.vill.yamato.lg.jp,False,,False,
465241,鹿児島県,宇検村,uken.net,True,relax,False,,mx.uken.net,False,,False,
465259,鹿児島県,瀬戸内町,town.setouchi.lg.jp,True,relax,False,,mx.town.setouchi.lg.jp,False,,False,
465275,鹿児島県,龍郷町,town.tatsugo.lg.jp,True,relax,False,,mx.town.tatsugo.lg.jp,False,,False,
465291,鹿児島県,喜界町,town.kikai.lg.jp,True,relax,False,,mx.town.kikai.lg.jp,False,,False,
465305,鹿児島県,徳之島町,tokunoshima-town.org,True,relax,False,,mx.tokunoshima-town.org,False,,False,
465313,鹿児島県,天城町,town.amagi.lg.jp,False,,False,,,,,,
465321,鹿児島県,伊仙町,town.isen.kagoshima.jp,True,relax,False,,mx.town.isen.kagoshima.jp,False,,False,
465330,鹿児島県,和泊町,town.wadomari.lg.jp,True,relax,False,,mx.town.wadomari.lg.jp,False,,False,
465348,鹿児島県,知名町,town.china.lg.jp,True,relax,False,,mx.town.china.lg.jp,False,,False,
465356,鹿児島県,与論町,yoron.jp,True,relax,False,,mx.yoron.jp,False,,False,
472018,沖縄県,那覇市,city.naha.okinawa.jp,True,relax,False,,mail2.city.naha.okinawa.jp,False,,False,
472018,沖縄県,那覇市,city.naha.okinawa.jp,True,relax,False,,mail1.city.naha.okinawa.jp,False,,False,
472051,沖縄県,宜野湾市,city.ginowan.lg.jp,True,relax,False,,mail1.city.ginowan.lg.jp,False,,False,
472051,沖縄県,宜野湾市,city.ginowan.lg.jp,True,relax,False,,mail2.city.ginowan.lg.jp,False,,False,
472077,沖縄県,石垣市,city.ishigaki.okinawa.jp,True,relax,False,,mail1.city.ishigaki.okinawa.jp,False,,False,
472077,沖縄県,石垣市,city.ishigaki.okinawa.jp,True,relax,False,,mail2.city.ishigaki.okinawa.jp,False,,False,
472085,沖縄県,浦添市,city.urasoe.lg.jp,True,relax,False,,mail1.city.urasoe.lg.jp,False,,False,
472085,沖縄県,浦添市,city.urasoe.lg.jp,True,relax,False,,mail2.city.urasoe.lg.jp,False,,False,
472093,沖縄県,名護市,city.nago.okinawa.jp,True,relax,False,,mail2.city.nago.okinawa.jp,False,,False,
472093,沖縄県,名護市,city.nago.okinawa.jp,True,relax,False,,mail1.city.nago.okinawa.jp,False,,False,
472107,沖縄県,糸満市,city.itoman.lg.jp,True,relax,False,,mail2.city.itoman.lg.jp,False,,False,
472107,沖縄県,糸満市,city.itoman.lg.jp,True,relax,False,,mail1.city.itoman.lg.jp,False,,False,
472115,沖縄県,沖縄市,city.okinawa.okinawa.jp,True,relax,False,,mail1.city.okinawa.okinawa.jp,False,,False,
472115,沖縄県,沖縄市,city.okinawa.okinawa.jp,True,relax,False,,mail2.city.okinawa.okinawa.jp,False,,False,
472123,沖縄県,豊見城市,city.tomigusuku.lg.jp,True,relax,False,,mail1.city.tomigusuku.lg.jp,False,,False,
472123,沖縄県,豊見城市,city.tomigusuku.lg.jp,True,relax,False,,mail2.city.tomigusuku.lg.jp,False,,False,
472131,沖縄県,うるま市,city.uruma.lg.jp,True,relax,False,,mail1.city.uruma.lg.jp,False,,False,
472131,沖縄県,うるま市,city.uruma.lg.jp,True,relax,False,,mail2.city.uruma.lg.jp,False,,False,
472140,沖縄県,宮古島市,city.miyakojima.lg.jp,True,relax,False,,mail1.city.miyakojima.lg.jp,False,,False,
472140,沖縄県,宮古島市,city.miyakojima.lg.jp,True,relax,False,,mail2.city.miyakojima.lg.jp,False,,False,
472158,沖縄県,南城市,city.nanjo.okinawa.jp,True,relax,False,,mail1.city.nanjo.okinawa.jp,False,,False,
472158,沖縄県,南城市,city.nanjo.okinawa.jp,True,relax,False,,mail2.city.nanjo.okinawa.jp,False,,False,
473014,沖縄県,国頭村,vill.kunigami.okinawa.jp,True,relax,False,,ALT2.ASPMX.L.GOOGLE.COM,False,,False,
473014,沖縄県,国頭村,vill.kunigami.okinawa.jp,True,relax,False,,ASPMX.L.GOOGLE.COM,False,,False,
473014,沖縄県,国頭村,vill.kunigami.okinawa.jp,True,relax,False,,ASPMX3.GOOGLEMAIL.COM,False,,False,
473014,沖縄県,国頭村,vill.kunigami.okinawa.jp,True,relax,False,,ASPMX4.GOOGLEMAIL.COM,False,,False,
473014,沖縄県,国頭村,vill.kunigami.okinawa.jp,True,relax,False,,ASPMX2.GOOGLEMAIL.COM,False,,False,
473014,沖縄県,国頭村,vill.kunigami.okinawa.jp,True,relax,False,,ALT1.ASPMX.L.GOOGLE.COM,False,,False,
473014,沖縄県,国頭村,vill.kunigami.okinawa.jp,True,relax,False,,ASPMX5.GOOGLEMAIL.COM,False,,False,
473022,沖縄県,大宜味村,vill.ogimi.okinawa.jp,True,relax,False,,mail1.vill.ogimi.okinawa.jp,False,,False,
473022,沖縄県,大宜味村,vill.ogimi.okinawa.jp,True,relax,False,,mail2.vill.ogimi.okinawa.jp,False,,False,
473031,沖縄県,東村,vill.higashi.okinawa.jp,True,relax,False,,mail2.vill.higashi.okinawa.jp,False,,False,
473031,沖縄県,東村,vill.higashi.okinawa.jp,True,relax,False,,mail1.vill.higashi.okinawa.jp,False,,False,
473065,沖縄県,今帰仁村,nakijin.jp,True,relax,False,,mail2.nakijin.jp,False,,False,
473065,沖縄県,今帰仁村,nakijin.jp,True,relax,False,,mail1.nakijin.jp,False,,False,
473081,沖縄県,本部町,town.motobu.okinawa.jp,True,relax,False,,mail1.town.motobu.okinawa.jp,False,,False,
